cbsa	metro_name	yr	qtr	index_nsa	index_sa
16740	"Charlotte-Concord-Gastonia, NC-SC"	2010	3	163.66	161.33
16740	"Charlotte-Concord-Gastonia, NC-SC"	2010	4	166.7	165.43
16740	"Charlotte-Concord-Gastonia, NC-SC"	2011	1	155.97	158.82
16740	"Charlotte-Concord-Gastonia, NC-SC"	2011	2	162.62	158.66
16740	"Charlotte-Concord-Gastonia, NC-SC"	2011	3	161.55	159.1
16740	"Charlotte-Concord-Gastonia, NC-SC"	2011	4	163.33	162.19
16740	"Charlotte-Concord-Gastonia, NC-SC"	2012	1	156.64	159.59
16740	"Charlotte-Concord-Gastonia, NC-SC"	2012	2	168.56	164.42
16740	"Charlotte-Concord-Gastonia, NC-SC"	2012	3	169.31	166.58
16740	"Charlotte-Concord-Gastonia, NC-SC"	2012	4	164.56	163.65
16740	"Charlotte-Concord-Gastonia, NC-SC"	2013	1	171.51	174.56
16740	"Charlotte-Concord-Gastonia, NC-SC"	2013	2	177.74	173.38
16740	"Charlotte-Concord-Gastonia, NC-SC"	2013	3	182.67	179.65
16740	"Charlotte-Concord-Gastonia, NC-SC"	2013	4	182.11	181.68
16740	"Charlotte-Concord-Gastonia, NC-SC"	2014	1	180.32	182.64
16740	"Charlotte-Concord-Gastonia, NC-SC"	2014	2	189.71	185.41
16740	"Charlotte-Concord-Gastonia, NC-SC"	2014	3	189.41	186.39
16740	"Charlotte-Concord-Gastonia, NC-SC"	2014	4	189.82	189.82
16740	"Charlotte-Concord-Gastonia, NC-SC"	2015	1	192.72	194.14
16740	"Charlotte-Concord-Gastonia, NC-SC"	2015	2	202.48	198.28
16740	"Charlotte-Concord-Gastonia, NC-SC"	2015	3	203.16	200.35
16740	"Charlotte-Concord-Gastonia, NC-SC"	2015	4	203.25	203.38
16740	"Charlotte-Concord-Gastonia, NC-SC"	2016	1	208.01	208.5
16740	"Charlotte-Concord-Gastonia, NC-SC"	2016	2	212.67	208.7
16740	"Charlotte-Concord-Gastonia, NC-SC"	2016	3	218.31	215.85
16740	"Charlotte-Concord-Gastonia, NC-SC"	2016	4	220.85	220.86
16740	"Charlotte-Concord-Gastonia, NC-SC"	2017	1	226.63	226.33
16740	"Charlotte-Concord-Gastonia, NC-SC"	2017	2	232.31	228.43
16740	"Charlotte-Concord-Gastonia, NC-SC"	2017	3	236.01	233.71
16740	"Charlotte-Concord-Gastonia, NC-SC"	2017	4	240.2	240.15
16740	"Charlotte-Concord-Gastonia, NC-SC"	2018	1	247.28	246.24
16740	"Charlotte-Concord-Gastonia, NC-SC"	2018	2	253.67	249.96
16740	"Charlotte-Concord-Gastonia, NC-SC"	2018	3	255.64	253.24
16740	"Charlotte-Concord-Gastonia, NC-SC"	2018	4	258.2	258.16
16740	"Charlotte-Concord-Gastonia, NC-SC"	2019	1	261.49	259.96
16740	"Charlotte-Concord-Gastonia, NC-SC"	2019	2	269.97	266.38
16740	"Charlotte-Concord-Gastonia, NC-SC"	2019	3	271.34	268.67
16740	"Charlotte-Concord-Gastonia, NC-SC"	2019	4	273.89	274.01
16740	"Charlotte-Concord-Gastonia, NC-SC"	2020	1	283.62	281.76
16740	"Charlotte-Concord-Gastonia, NC-SC"	2020	2	290.48	286.74
16740	"Charlotte-Concord-Gastonia, NC-SC"	2020	3	301.87	298.65
16740	"Charlotte-Concord-Gastonia, NC-SC"	2020	4	312.11	312.64
16740	"Charlotte-Concord-Gastonia, NC-SC"	2021	1	328.76	326.38
16740	"Charlotte-Concord-Gastonia, NC-SC"	2021	2	347.18	342.84
16740	"Charlotte-Concord-Gastonia, NC-SC"	2021	3	367.81	363.53
16740	"Charlotte-Concord-Gastonia, NC-SC"	2021	4	380.04	381.15
16740	"Charlotte-Concord-Gastonia, NC-SC"	2022	1	402.39	399.26
16740	"Charlotte-Concord-Gastonia, NC-SC"	2022	2	425.91	420.69
16740	"Charlotte-Concord-Gastonia, NC-SC"	2022	3	431.58	426.2
16740	"Charlotte-Concord-Gastonia, NC-SC"	2022	4	430.99	432.66
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1991	1	100	100
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1991	2	100.81	100.44
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1991	3	102.15	101.67
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1991	4	102.79	102.59
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1992	1	103.63	103.67
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1992	2	105.37	104.95
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1992	3	106.02	105.52
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1992	4	107.21	106.98
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1993	1	107.75	107.86
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1993	2	109.2	108.72
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1993	3	110.77	110.19
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1993	4	110.62	110.39
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1994	1	112.41	112.64
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1994	2	114.18	113.59
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1994	3	114.9	114.31
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1994	4	115.61	115.33
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1995	1	114.59	114.95
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1995	2	117.35	116.71
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1995	3	118.04	117.35
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1995	4	118	117.74
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1996	1	118.08	118.5
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1996	2	120.26	119.57
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1996	3	120.75	120.03
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1996	4	121.06	120.79
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1997	1	120.6	121.03
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1997	2	121.86	121.25
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1997	3	122.92	122.07
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1997	4	122.88	122.67
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1998	1	123.64	124.06
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1998	2	125.96	125.37
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1998	3	127.71	126.74
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1998	4	129.17	128.97
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1999	1	130.56	131.05
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1999	2	133.51	132.93
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1999	3	136.56	135.37
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1999	4	137.68	137.54
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2000	1	139.49	140.11
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2000	2	143.99	143.29
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2000	3	147.69	146.33
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2000	4	149.61	149.5
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2001	1	151.91	152.69
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2001	2	156.49	155.65
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2001	3	160.43	158.9
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2001	4	161.79	161.72
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2002	1	164.17	165.14
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2002	2	169.56	168.47
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2002	3	173.66	172.05
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2002	4	175.88	175.79
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2003	1	178.27	179.42
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2003	2	184.63	183.31
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2003	3	188.6	186.91
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2003	4	191.63	191.56
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2004	1	193.5	194.75
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2004	2	201.2	199.67
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2004	3	205.71	203.93
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2004	4	208.27	208.3
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2005	1	211.3	212.53
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2005	2	219.17	217.5
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2005	3	224.89	222.95
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2005	4	227.86	227.97
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2006	1	230.55	231.87
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2006	2	234.83	233.03
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2006	3	235.87	233.78
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2006	4	234.17	234.1
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2007	1	235.16	236.96
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2007	2	237.66	235.83
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2007	3	232.87	230.42
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2007	4	229.11	228.75
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2008	1	220.72	223.35
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2008	2	218.07	216.21
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2008	3	210.02	207.21
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2008	4	201.95	201.48
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2009	1	190.31	193.62
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2009	2	190.47	188.6
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2009	3	191.26	187.85
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2009	4	184.57	184.46
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2010	1	179.39	183.39
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2010	2	184.01	181.63
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2010	3	181.18	177.39
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2010	4	173.23	173.63
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2011	1	163.76	167.93
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2011	2	166.29	163.52
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2011	3	166.8	163.05
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2011	4	158.55	159.5
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2012	1	155.42	159.49
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2012	2	164.64	161.35
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2012	3	166.52	162.85
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2012	4	161.55	162.92
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2013	1	163.23	167.35
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2013	2	176	172.12
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2013	3	177.97	174.37
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2013	4	176.56	178.24
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2014	1	175.8	179.88
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2014	2	183.78	179.67
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2014	3	185.61	182.19
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2014	4	181.73	183.56
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2015	1	180.62	184.34
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2015	2	191.35	187.06
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2015	3	190.79	187.66
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2015	4	187.21	189.24
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2016	1	187.55	190.74
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2016	2	198.09	193.85
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2016	3	200.47	197.45
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2016	4	198.14	200.55
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2017	1	200.1	202.76
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2017	2	207.48	203.15
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2017	3	207.98	205.28
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2017	4	204.8	207.42
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2018	1	208.3	210.39
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2018	2	216.01	211.66
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2018	3	214.83	212.45
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2018	4	210.27	212.92
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2019	1	212.58	214.27
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2019	2	221	216.58
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2019	3	219.83	217.8
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2019	4	217.74	220.46
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2020	1	221.3	222.68
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2020	2	226.28	221.77
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2020	3	232.67	230.8
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2020	4	237.04	240.2
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2021	1	243.31	244.43
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2021	2	256.26	251.02
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2021	3	261.14	259.22
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2021	4	263.42	267.37
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2022	1	275.62	276.47
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2022	2	287.64	281.54
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2022	3	283.98	282.05
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2022	4	277.69	282.21
17140	"Cincinnati, OH-KY-IN"	1991	1	100	100
17140	"Cincinnati, OH-KY-IN"	1991	2	101.54	101.02
17140	"Cincinnati, OH-KY-IN"	1991	3	102.53	102.04
17140	"Cincinnati, OH-KY-IN"	1991	4	102.45	102.34
17140	"Cincinnati, OH-KY-IN"	1992	1	104.23	104.23
17140	"Cincinnati, OH-KY-IN"	1992	2	105.71	105.18
17140	"Cincinnati, OH-KY-IN"	1992	3	106.74	106.23
17140	"Cincinnati, OH-KY-IN"	1992	4	107.64	107.52
17140	"Cincinnati, OH-KY-IN"	1993	1	108.11	108.11
17140	"Cincinnati, OH-KY-IN"	1993	2	110.14	109.61
17140	"Cincinnati, OH-KY-IN"	1993	3	111.24	110.68
17140	"Cincinnati, OH-KY-IN"	1993	4	112.14	111.99
17140	"Cincinnati, OH-KY-IN"	1994	1	113.5	113.55
17140	"Cincinnati, OH-KY-IN"	1994	2	114.86	114.31
17140	"Cincinnati, OH-KY-IN"	1994	3	115.68	115.05
17140	"Cincinnati, OH-KY-IN"	1994	4	116.07	115.93
17140	"Cincinnati, OH-KY-IN"	1995	1	116.44	116.53
17140	"Cincinnati, OH-KY-IN"	1995	2	117.01	116.45
17140	"Cincinnati, OH-KY-IN"	1995	3	119.4	118.7
17140	"Cincinnati, OH-KY-IN"	1995	4	119.63	119.49
17140	"Cincinnati, OH-KY-IN"	1996	1	120.54	120.69
17140	"Cincinnati, OH-KY-IN"	1996	2	122.29	121.69
17140	"Cincinnati, OH-KY-IN"	1996	3	123.7	122.92
17140	"Cincinnati, OH-KY-IN"	1996	4	123.37	123.24
17140	"Cincinnati, OH-KY-IN"	1997	1	123.64	123.85
17140	"Cincinnati, OH-KY-IN"	1997	2	125.87	125.22
17140	"Cincinnati, OH-KY-IN"	1997	3	126.84	126.02
17140	"Cincinnati, OH-KY-IN"	1997	4	127.09	126.96
17140	"Cincinnati, OH-KY-IN"	1998	1	128.23	128.52
17140	"Cincinnati, OH-KY-IN"	1998	2	130.61	129.86
17140	"Cincinnati, OH-KY-IN"	1998	3	132.42	131.59
17140	"Cincinnati, OH-KY-IN"	1998	4	133.67	133.53
17140	"Cincinnati, OH-KY-IN"	1999	1	135.2	135.53
17140	"Cincinnati, OH-KY-IN"	1999	2	138.01	137.14
17140	"Cincinnati, OH-KY-IN"	1999	3	140.24	139.41
17140	"Cincinnati, OH-KY-IN"	1999	4	141.32	141.17
17140	"Cincinnati, OH-KY-IN"	2000	1	142.03	142.39
17140	"Cincinnati, OH-KY-IN"	2000	2	145.05	144.08
17140	"Cincinnati, OH-KY-IN"	2000	3	145.67	144.85
17140	"Cincinnati, OH-KY-IN"	2000	4	146.84	146.72
17140	"Cincinnati, OH-KY-IN"	2001	1	146.87	147.21
17140	"Cincinnati, OH-KY-IN"	2001	2	150.2	149.18
17140	"Cincinnati, OH-KY-IN"	2001	3	151.42	150.56
17140	"Cincinnati, OH-KY-IN"	2001	4	152.42	152.34
17140	"Cincinnati, OH-KY-IN"	2002	1	154.27	154.66
17140	"Cincinnati, OH-KY-IN"	2002	2	156.04	154.9
17140	"Cincinnati, OH-KY-IN"	2002	3	157.4	156.48
17140	"Cincinnati, OH-KY-IN"	2002	4	158.01	158.02
17140	"Cincinnati, OH-KY-IN"	2003	1	159.61	160.03
17140	"Cincinnati, OH-KY-IN"	2003	2	162.97	161.69
17140	"Cincinnati, OH-KY-IN"	2003	3	164.13	163.12
17140	"Cincinnati, OH-KY-IN"	2003	4	164.53	164.64
17140	"Cincinnati, OH-KY-IN"	2004	1	166	166.54
17140	"Cincinnati, OH-KY-IN"	2004	2	168.12	166.67
17140	"Cincinnati, OH-KY-IN"	2004	3	170.38	169.2
17140	"Cincinnati, OH-KY-IN"	2004	4	170.51	170.72
17140	"Cincinnati, OH-KY-IN"	2005	1	170.69	171.49
17140	"Cincinnati, OH-KY-IN"	2005	2	175.39	173.68
17140	"Cincinnati, OH-KY-IN"	2005	3	175.58	174.17
17140	"Cincinnati, OH-KY-IN"	2005	4	175.22	175.58
17140	"Cincinnati, OH-KY-IN"	2006	1	176.46	177.63
17140	"Cincinnati, OH-KY-IN"	2006	2	179.53	177.47
17140	"Cincinnati, OH-KY-IN"	2006	3	178.79	177.09
17140	"Cincinnati, OH-KY-IN"	2006	4	178.19	178.9
17140	"Cincinnati, OH-KY-IN"	2007	1	177.75	179.14
17140	"Cincinnati, OH-KY-IN"	2007	2	179.52	177.14
17140	"Cincinnati, OH-KY-IN"	2007	3	177.69	175.78
17140	"Cincinnati, OH-KY-IN"	2007	4	171.82	172.9
17140	"Cincinnati, OH-KY-IN"	2008	1	166.48	167.93
17140	"Cincinnati, OH-KY-IN"	2008	2	171.12	168.51
17140	"Cincinnati, OH-KY-IN"	2008	3	169.63	167.59
17140	"Cincinnati, OH-KY-IN"	2008	4	163.61	165.13
17140	"Cincinnati, OH-KY-IN"	2009	1	162.13	163.57
17140	"Cincinnati, OH-KY-IN"	2009	2	165.75	162.93
17140	"Cincinnati, OH-KY-IN"	2009	3	166.03	163.84
17140	"Cincinnati, OH-KY-IN"	2009	4	162.62	164.56
17140	"Cincinnati, OH-KY-IN"	2010	1	165.92	167.49
17140	"Cincinnati, OH-KY-IN"	2010	2	165.22	162.12
17140	"Cincinnati, OH-KY-IN"	2010	3	159.1	156.84
17140	"Cincinnati, OH-KY-IN"	2010	4	154.22	156.39
17140	"Cincinnati, OH-KY-IN"	2011	1	147.59	149.02
17140	"Cincinnati, OH-KY-IN"	2011	2	156	152.92
17140	"Cincinnati, OH-KY-IN"	2011	3	154.44	152.19
17140	"Cincinnati, OH-KY-IN"	2011	4	149.32	151.44
17140	"Cincinnati, OH-KY-IN"	2012	1	152.77	154.41
17140	"Cincinnati, OH-KY-IN"	2012	2	157.45	154.32
17140	"Cincinnati, OH-KY-IN"	2012	3	157.98	155.6
17140	"Cincinnati, OH-KY-IN"	2012	4	153.08	155.09
17140	"Cincinnati, OH-KY-IN"	2013	1	153.42	155.23
17140	"Cincinnati, OH-KY-IN"	2013	2	163.02	159.94
17140	"Cincinnati, OH-KY-IN"	2013	3	164.78	162.23
17140	"Cincinnati, OH-KY-IN"	2013	4	161.93	163.7
17140	"Cincinnati, OH-KY-IN"	2014	1	163.18	165.35
17140	"Cincinnati, OH-KY-IN"	2014	2	169.09	166.12
17140	"Cincinnati, OH-KY-IN"	2014	3	168.43	165.77
17140	"Cincinnati, OH-KY-IN"	2014	4	169.29	170.82
17140	"Cincinnati, OH-KY-IN"	2015	1	167.89	170.11
17140	"Cincinnati, OH-KY-IN"	2015	2	173.77	171.03
17140	"Cincinnati, OH-KY-IN"	2015	3	177.09	174.34
17140	"Cincinnati, OH-KY-IN"	2015	4	175.46	176.72
17140	"Cincinnati, OH-KY-IN"	2016	1	175.25	177.5
17140	"Cincinnati, OH-KY-IN"	2016	2	183.93	181.29
17140	"Cincinnati, OH-KY-IN"	2016	3	187.84	185.02
17140	"Cincinnati, OH-KY-IN"	2016	4	185.99	187.12
17140	"Cincinnati, OH-KY-IN"	2017	1	186.92	189.12
17140	"Cincinnati, OH-KY-IN"	2017	2	194.31	191.75
17140	"Cincinnati, OH-KY-IN"	2017	3	197.67	194.83
17140	"Cincinnati, OH-KY-IN"	2017	4	197.33	198.46
17140	"Cincinnati, OH-KY-IN"	2018	1	200.72	202.9
17140	"Cincinnati, OH-KY-IN"	2018	2	207.26	204.54
17140	"Cincinnati, OH-KY-IN"	2018	3	210.63	207.8
17140	"Cincinnati, OH-KY-IN"	2018	4	209.55	210.84
17140	"Cincinnati, OH-KY-IN"	2019	1	212.08	214.12
17140	"Cincinnati, OH-KY-IN"	2019	2	220.67	217.65
17140	"Cincinnati, OH-KY-IN"	2019	3	223.55	220.81
17140	"Cincinnati, OH-KY-IN"	2019	4	224.52	226.04
17140	"Cincinnati, OH-KY-IN"	2020	1	227.54	229.49
17140	"Cincinnati, OH-KY-IN"	2020	2	235.78	232.34
17140	"Cincinnati, OH-KY-IN"	2020	3	248.17	245.43
17140	"Cincinnati, OH-KY-IN"	2020	4	250.76	252.59
17140	"Cincinnati, OH-KY-IN"	2021	1	259.36	261.42
17140	"Cincinnati, OH-KY-IN"	2021	2	275.78	271.55
17140	"Cincinnati, OH-KY-IN"	2021	3	284.05	281.13
17140	"Cincinnati, OH-KY-IN"	2021	4	288.47	290.67
17140	"Cincinnati, OH-KY-IN"	2022	1	301.62	303.95
17140	"Cincinnati, OH-KY-IN"	2022	2	317.41	312.38
17140	"Cincinnati, OH-KY-IN"	2022	3	316.76	313.59
17140	"Cincinnati, OH-KY-IN"	2022	4	316.38	318.88
17460	"Cleveland-Elyria, OH"	1991	1	100	100
17460	"Cleveland-Elyria, OH"	1991	2	102.25	101.05
17460	"Cleveland-Elyria, OH"	1991	3	103.04	102.12
17460	"Cleveland-Elyria, OH"	1991	4	104.12	102.96
17460	"Cleveland-Elyria, OH"	1992	1	106	106.04
17460	"Cleveland-Elyria, OH"	1992	2	107.46	106.16
17460	"Cleveland-Elyria, OH"	1992	3	108.63	107.66
17460	"Cleveland-Elyria, OH"	1992	4	110.24	109.03
17460	"Cleveland-Elyria, OH"	1993	1	109.67	109.75
17460	"Cleveland-Elyria, OH"	1993	2	112.45	111.02
17460	"Cleveland-Elyria, OH"	1993	3	113.14	112.09
17460	"Cleveland-Elyria, OH"	1993	4	114.78	113.65
17460	"Cleveland-Elyria, OH"	1994	1	114.54	114.54
17460	"Cleveland-Elyria, OH"	1994	2	117.81	116.31
17460	"Cleveland-Elyria, OH"	1994	3	118.6	117.4
17460	"Cleveland-Elyria, OH"	1994	4	119.87	118.96
17460	"Cleveland-Elyria, OH"	1995	1	120.56	120.37
17460	"Cleveland-Elyria, OH"	1995	2	122.94	121.43
17460	"Cleveland-Elyria, OH"	1995	3	124.42	122.98
17460	"Cleveland-Elyria, OH"	1995	4	124.75	124.15
17460	"Cleveland-Elyria, OH"	1996	1	126.27	125.87
17460	"Cleveland-Elyria, OH"	1996	2	128.2	126.62
17460	"Cleveland-Elyria, OH"	1996	3	129.32	127.73
17460	"Cleveland-Elyria, OH"	1996	4	128.9	128.49
17460	"Cleveland-Elyria, OH"	1997	1	130.52	130.06
17460	"Cleveland-Elyria, OH"	1997	2	131.81	130.1
17460	"Cleveland-Elyria, OH"	1997	3	132.58	130.95
17460	"Cleveland-Elyria, OH"	1997	4	131.92	131.55
17460	"Cleveland-Elyria, OH"	1998	1	133.49	133.12
17460	"Cleveland-Elyria, OH"	1998	2	136.71	134.77
17460	"Cleveland-Elyria, OH"	1998	3	137.31	135.69
17460	"Cleveland-Elyria, OH"	1998	4	137.98	137.54
17460	"Cleveland-Elyria, OH"	1999	1	139.04	138.8
17460	"Cleveland-Elyria, OH"	1999	2	142.49	140.38
17460	"Cleveland-Elyria, OH"	1999	3	143.81	142.08
17460	"Cleveland-Elyria, OH"	1999	4	144.15	143.68
17460	"Cleveland-Elyria, OH"	2000	1	144.93	144.78
17460	"Cleveland-Elyria, OH"	2000	2	148.45	146.18
17460	"Cleveland-Elyria, OH"	2000	3	149.23	147.4
17460	"Cleveland-Elyria, OH"	2000	4	148.91	148.47
17460	"Cleveland-Elyria, OH"	2001	1	150.58	150.47
17460	"Cleveland-Elyria, OH"	2001	2	153.7	151.33
17460	"Cleveland-Elyria, OH"	2001	3	154.85	152.86
17460	"Cleveland-Elyria, OH"	2001	4	154.54	154.15
17460	"Cleveland-Elyria, OH"	2002	1	155.29	155.26
17460	"Cleveland-Elyria, OH"	2002	2	159.08	156.53
17460	"Cleveland-Elyria, OH"	2002	3	159.56	157.48
17460	"Cleveland-Elyria, OH"	2002	4	159.96	159.57
17460	"Cleveland-Elyria, OH"	2003	1	161.44	161.57
17460	"Cleveland-Elyria, OH"	2003	2	165.81	163.04
17460	"Cleveland-Elyria, OH"	2003	3	166.88	164.6
17460	"Cleveland-Elyria, OH"	2003	4	165.36	164.95
17460	"Cleveland-Elyria, OH"	2004	1	166.44	166.86
17460	"Cleveland-Elyria, OH"	2004	2	170.96	167.94
17460	"Cleveland-Elyria, OH"	2004	3	171.19	168.71
17460	"Cleveland-Elyria, OH"	2004	4	171.06	170.57
17460	"Cleveland-Elyria, OH"	2005	1	170.1	171.01
17460	"Cleveland-Elyria, OH"	2005	2	174.9	171.57
17460	"Cleveland-Elyria, OH"	2005	3	174.63	171.82
17460	"Cleveland-Elyria, OH"	2005	4	173.09	172.59
